Order,Name,Kind,Gateway,Created At,Status,Amount,Currency,Card Type,Payment Method
6059828084789,#3229,void,Stripe Card Payments,2025-11-02 17:10:02 +0400,success,149.20,AED,visa,card
6058827186229,#3228,sale,Network POS,2025-10-31 21:12:35 +0400,success,393.10,AED,"",""
6058778099765,#3227,sale,Network POS,2025-10-31 21:04:43 +0400,success,95.00,AED,"",""
6058497376309,#3226,sale,Network POS,2025-10-31 18:28:24 +0400,success,235.80,AED,"",""
6058178117685,#3225,sale,Network POS,2025-10-31 12:10:52 +0400,success,102.40,AED,"",""
6058089021493,#3224,capture,Stripe Card Payments,2025-11-04 17:15:49 +0400,success,160.00,AED,visa,card
6056610168885,#3223,sale,Network POS,2025-10-30 17:53:11 +0400,success,50.00,AED,"",""
6056528904245,#3222,sale,Network POS,2025-10-30 16:18:42 +0400,success,30.00,AED,"",""
6056471986229,#3221,sale,cash,2025-10-30 15:00:31 +0400,success,20.00,AED,"",""
6055179780149,#3220,sale,Network POS,2025-10-29 12:48:14 +0400,success,371.61,AED,"",""
6055179780149,#3220,sale,cash,2025-11-09 14:22:59 +0400,success,27.65,AED,"",""
6054301499445,#3219,capture,Stripe Card Payments,2025-10-28 23:43:07 +0400,success,129.50,AED,visa,card
6053940985909,#3218,capture,Stripe Card Payments,2025-10-30 09:46:31 +0400,success,560.00,AED,master,card
6053214945333,#3217,sale,Network POS,2025-10-27 20:48:43 +0400,success,183.38,AED,"",""
6053214945333,#3217,sale,Network POS,2025-10-27 20:49:54 +0400,success,183.37,AED,"",""
6053154160693,#3216,sale,Network POS,2025-10-27 19:48:37 +0400,success,38.00,AED,"",""
6053126275125,#3215,sale,Network POS,2025-10-27 19:18:53 +0400,success,35.00,AED,"",""
6052976984117,#3214,sale,Network POS,2025-10-27 16:30:47 +0400,success,172.00,AED,"",""
6052862033973,#3213,sale,Network POS,2025-10-27 13:41:25 +0400,success,243.00,AED,"",""
6051972808757,#3212,sale,cash,2025-10-26 20:16:58 +0400,success,55.00,AED,"",""
6051970285621,#3211,sale,Network POS,2025-10-26 20:15:21 +0400,success,45.00,AED,"",""
6051966124085,#3210,sale,Network POS,2025-10-26 20:12:20 +0400,success,177.30,AED,"",""
6051884040245,#3209,sale,Network POS,2025-10-26 18:54:52 +0400,success,259.00,AED,"",""
6051696803893,#3208,sale,Network POS,2025-10-26 14:56:43 +0400,success,324.80,AED,"",""
6051536338997,#3207,sale,Network POS,2025-10-26 10:19:14 +0400,success,128.00,AED,"",""
6050588393525,#3206,sale,Network POS,2025-10-25 16:43:17 +0400,success,12.00,AED,"",""
6050307735605,#3205,void,Stripe Card Payments,2025-10-25 20:47:22 +0400,success,55.00,AED,visa,card
6044914286645,#3204,capture,Stripe Card Payments,2025-10-22 12:45:35 +0400,success,260.00,AED,visa,card
6044163145781,#3203,sale,Network POS,2025-10-20 22:07:24 +0400,success,19.80,AED,"",""
6043830779957,#3202,sale,Network POS,2025-10-20 16:21:41 +0400,success,90.90,AED,"",""
6043771437109,#3201,capture,Stripe Card Payments,2025-10-20 16:39:33 +0400,success,129.00,AED,visa,card
6042842366005,#3200,sale,cash,2025-10-19 18:58:07 +0400,success,16.20,AED,"",""
6042824933429,#3199,sale,cash,2025-10-19 18:37:26 +0400,success,240.50,AED,"",""
6042771226677,#3198,sale,Network POS,2025-10-19 17:31:46 +0400,success,48.00,AED,"",""
6042545717301,#3197,sale,Network POS,2025-10-19 11:10:38 +0400,success,188.51,AED,"",""
6041582895157,#3196,sale,Network POS,2025-10-18 15:49:20 +0400,success,100.00,AED,"",""
6041507397685,#3195,sale,Network POS,2025-10-18 13:42:28 +0400,success,58.50,AED,"",""
6041502056501,#3194,sale,Network POS,2025-10-18 13:31:27 +0400,success,48.00,AED,"",""
6040732401717,#3193,sale,Network POS,2025-10-17 21:47:30 +0400,success,35.80,AED,"",""
6038955524149,#3192,sale,Network POS,2025-10-16 17:18:18 +0400,success,44.00,AED,"",""
6037574385717,#3191,sale,Network POS,2025-10-15 14:18:16 +0400,success,152.40,AED,"",""
6036798996533,#3190,sale,Network POS,2025-10-14 21:57:41 +0400,success,144.70,AED,"",""
6036705181749,#3189,sale,Network POS,2025-10-14 20:35:16 +0400,success,30.00,AED,"",""
6036385628213,#3188,capture,Stripe Card Payments,2025-10-14 18:05:36 +0400,success,945.00,AED,visa,card
6034985484341,#3187,capture,Stripe Card Payments,2025-10-14 18:05:22 +0400,success,185.00,AED,master,card
6034029019189,#3186,sale,Network POS,2025-10-12 20:33:23 +0400,success,88.00,AED,"",""
6033695342645,#3185,sale,Network POS,2025-10-12 15:15:12 +0400,success,137.60,AED,"",""
6033541890101,#3184,sale,Network POS,2025-10-12 11:23:31 +0400,success,12.00,AED,"",""
6033533698101,#3183,sale,cash,2025-10-12 11:11:49 +0400,success,34.50,AED,"",""
6032817586229,#3182,capture,Stripe Card Payments,2025-10-12 17:35:10 +0400,success,905.00,AED,visa,card
6032656629813,#3181,sale,Network POS,2025-10-11 19:10:25 +0400,success,481.10,AED,"",""
6032424239157,#3180,sale,Network POS,2025-10-11 14:46:45 +0400,success,116.00,AED,"",""
6032327835701,#3179,sale,Network POS,2025-10-11 12:21:05 +0400,success,154.50,AED,"",""
6031449227317,#3178,sale,Network POS,2025-10-10 19:53:46 +0400,success,28.50,AED,"",""
6029754925109,#3177,sale,Network POS,2025-10-09 16:31:04 +0400,success,14.40,AED,"",""
6029661929525,#3176,capture,Stripe Card Payments,2025-10-10 16:04:04 +0400,success,160.00,AED,master,card
6029656490037,#3175,void,Stripe Card Payments,2025-10-09 14:28:16 +0400,success,100.00,AED,master,card
6029413646389,#3174,capture,Stripe Card Payments,2025-10-09 19:07:08 +0400,success,263.15,AED,visa,card
6028680560693,#3173,sale,Network POS,2025-10-08 19:54:34 +0400,success,60.00,AED,"",""
6028620398645,#3172,capture,Stripe Card Payments,2025-10-09 19:07:18 +0400,success,217.00,AED,visa,card
6028577013813,#3171,sale,Network POS,2025-10-08 18:21:40 +0400,success,134.10,AED,"",""
6028204277813,#3170,capture,Stripe Card Payments,2025-10-08 17:27:35 +0400,success,279.90,AED,visa,card
6027100061749,#3169,sale,Network POS,2025-10-07 15:46:36 +0400,success,93.50,AED,"",""
6026777788469,#3168,sale,cash,2025-10-07 09:04:26 +0400,success,57.00,AED,"",""
6026261561397,#3167,capture,Stripe Card Payments,2025-10-07 16:50:37 +0400,success,1132.00,AED,visa,card
6026056859701,#3166,sale,Network POS,2025-10-06 21:31:34 +0400,success,78.00,AED,"",""
6026030383157,#3165,sale,Network POS,2025-10-06 21:12:51 +0400,success,128.80,AED,"",""
6024350597173,#3164,sale,Network POS,2025-10-05 21:09:15 +0400,success,35.00,AED,"",""
6022950420533,#3163,capture,Stripe Card Payments,2025-10-11 13:02:29 +0400,success,111.40,AED,master,card
6022920306741,#3162,sale,Network POS,2025-10-04 20:24:13 +0400,success,57.60,AED,"",""
6022746931253,#3161,sale,Network POS,2025-10-04 18:25:53 +0400,success,217.50,AED,"",""
6022394740789,#3160,capture,Stripe Card Payments,2025-10-04 18:25:47 +0400,success,445.00,AED,visa,card
6021525438517,#3159,sale,Network POS,2025-10-03 20:31:33 +0400,success,54.50,AED,"",""
6021450334261,#3158,sale,Network POS,2025-10-03 19:39:55 +0400,success,234.00,AED,"",""
6021418876981,#3157,sale,Network POS,2025-10-03 19:18:05 +0400,success,68.50,AED,"",""
6021345607733,#3156,sale,cash,2025-10-03 18:26:29 +0400,success,30.00,AED,"",""
6021082775605,#3155,sale,cash,2025-10-03 13:25:26 +0400,success,12.00,AED,"",""
6020356276277,#3154,capture,Stripe Card Payments,2025-10-03 10:37:31 +0400,success,1186.20,AED,master,card
6019801776181,#3153,sale,Network POS,2025-10-02 16:31:24 +0400,success,136.20,AED,"",""
6019775725621,#3152,capture,Stripe Card Payments,2025-10-03 11:02:08 +0400,success,126.00,AED,visa,card
6018681208885,#3151,sale,Network POS,2025-10-01 21:16:30 +0400,success,61.00,AED,"",""
6018412150837,#3150,capture,Stripe Card Payments,2025-10-01 20:07:47 +0400,success,597.70,AED,master,card
6018412150837,#3150,capture,Stripe Card Payments,2025-10-02 13:03:00 +0400,success,295.00,AED,master,card
6016981991477,#3149,sale,cash,2025-09-30 22:06:16 +0400,success,12.00,AED,"",""
6016973963317,#3148,sale,Network POS,2025-09-30 21:58:01 +0400,success,249.75,AED,"",""
6016942538805,#3147,sale,Network POS,2025-09-30 21:28:22 +0400,success,104.00,AED,"",""
6016925466677,#3146,sale,Network POS,2025-09-30 21:12:13 +0400,success,30.00,AED,"",""
6016919470133,#3145,sale,Network POS,2025-09-30 21:06:39 +0400,success,78.00,AED,"",""
6016865665077,#3144,sale,Network POS,2025-09-30 20:17:23 +0400,success,23.50,AED,"",""
6016441155637,#3143,sale,Network POS,2025-09-30 11:21:49 +0400,success,94.00,AED,"",""
6016392790069,#3142,sale,Network POS,2025-09-30 10:17:48 +0400,success,173.60,AED,"",""
6015251513397,#3141,capture,Stripe Card Payments,2025-10-01 15:55:42 +0400,success,180.00,AED,visa,card
6014654316597,#3140,capture,Stripe Card Payments,2025-09-29 10:50:44 +0400,success,347.80,AED,master,card
6014163451957,#3139,sale,Network POS,2025-09-28 16:30:45 +0400,success,537.30,AED,"",""
6013151379509,#3138,capture,Stripe Card Payments,2025-09-28 14:50:03 +0400,success,679.50,AED,visa,card
6012994584629,#3137,sale,Network POS,2025-09-27 18:01:11 +0400,success,111.20,AED,"",""
6011979268149,#3136,sale,Network POS,2025-09-26 20:44:16 +0400,success,196.00,AED,"",""
6010197442613,#3135,sale,cash,2025-09-25 16:34:10 +0400,success,30.00,AED,"",""
6009135497269,#3134,sale,Network POS,2025-09-24 19:36:46 +0400,success,55.00,AED,"",""
6008080760885,#3133,sale,Network POS,2025-09-23 20:50:43 +0400,success,150.00,AED,"",""
6008050548789,#3132,sale,Network POS,2025-09-23 20:19:57 +0400,success,57.60,AED,"",""
6007949459509,#3131,sale,Network POS,2025-09-23 18:32:11 +0400,success,28.50,AED,"",""
6006871162933,#3130,sale,cash,2025-09-22 19:56:10 +0400,success,50.00,AED,"",""
6006871162933,#3130,sale,Network POS,2025-09-22 19:56:22 +0400,success,31.00,AED,"",""
6006837837877,#3129,sale,Network POS,2025-09-22 19:24:51 +0400,success,276.30,AED,"",""
6005493334069,#3128,sale,Network POS,2025-09-21 18:28:31 +0400,success,88.00,AED,"",""
6005455487029,#3127,sale,Network POS,2025-09-21 17:46:45 +0400,success,48.00,AED,"",""
6005394341941,#3126,sale,Network POS,2025-09-21 16:31:51 +0400,success,477.50,AED,"",""
6005299216437,#3125,sale,Network POS,2025-09-21 14:02:45 +0400,success,123.20,AED,"",""
6005231091765,#3124,sale,Network POS,2025-09-21 12:03:10 +0400,success,351.00,AED,"",""
6004233273397,#3123,sale,Network POS,2025-09-20 17:33:33 +0400,success,44.00,AED,"",""
6004153810997,#3122,sale,Network POS,2025-09-20 15:54:31 +0400,success,28.80,AED,"",""
6004152860725,#3121,sale,Network POS,2025-09-20 15:52:57 +0400,success,507.60,AED,"",""
6003066601525,#3120,sale,Network POS,2025-09-19 19:14:28 +0400,success,79.50,AED,"",""
6000526426165,#3119,sale,Network POS,2025-09-17 17:55:04 +0400,success,116.50,AED,"",""
6000437788725,#3118,sale,cash,2025-09-17 16:03:41 +0400,success,30.00,AED,"",""
5999482896437,#3117,sale,Network POS,2025-09-16 19:38:19 +0400,success,100.00,AED,"",""
5999456452661,#3116,sale,Network POS,2025-09-16 19:10:46 +0400,success,91.65,AED,"",""
5999106719797,#3115,capture,Stripe Card Payments,2025-09-19 11:41:12 +0400,success,60.00,AED,master,card
5999051374645,#3114,sale,cash,2025-09-16 09:36:26 +0400,success,54.00,AED,"",""
5998266941493,#3113,sale,Network POS,2025-09-15 20:12:24 +0400,success,189.00,AED,"",""
5998262321205,#3112,sale,Bank Deposit,2025-09-15 20:08:09 +0400,pending,365.00,AED,"",""
5998262321205,#3112,sale,Bank transfer,2025-09-16 13:05:35 +0400,success,365.00,AED,"",""
5997735084085,#3111,capture,Stripe Card Payments,2025-09-15 11:53:31 +0400,success,110.50,AED,master,card
5997021986869,#3110,capture,Stripe Card Payments,2025-09-15 13:18:51 +0400,success,221.00,AED,master,card
5997021986869,#3110,refund,Stripe Card Payments,2025-09-19 11:24:48 +0400,success,221.00,AED,master,card
5996985614389,#3109,sale,Network POS,2025-09-14 18:13:45 +0400,success,15.00,AED,"",""
5996968181813,#3108,sale,Network POS,2025-09-14 17:53:28 +0400,success,279.00,AED,"",""
5996965429301,#3107,sale,Network POS,2025-09-14 17:49:42 +0400,success,54.00,AED,"",""
5996932431925,#3106,sale,Network POS,2025-09-14 17:06:33 +0400,success,15.50,AED,"",""
5996883705909,#3105,sale,Network POS,2025-09-14 15:54:59 +0400,success,15.00,AED,"",""
5996865880117,#3104,sale,Network POS,2025-09-14 15:23:09 +0400,success,139.00,AED,"",""
5996108349493,#3103,sale,Network POS,2025-09-13 21:36:12 +0400,success,66.50,AED,"",""
5995911086133,#3102,sale,Network POS,2025-09-13 19:10:22 +0400,success,200.00,AED,"",""
5995597955125,#3101,sale,Network POS,2025-09-13 11:39:18 +0400,success,51.00,AED,"",""
5995563974709,#3100,sale,Network POS,2025-09-13 10:48:43 +0400,success,70.00,AED,"",""
5994874535989,#3099,sale,Network POS,2025-09-12 21:11:11 +0400,success,37.00,AED,"",""
5994530340917,#3098,sale,cash,2025-09-12 15:20:07 +0400,success,31.00,AED,"",""
5994346643509,#3097,capture,Stripe Card Payments,2025-09-15 13:19:17 +0400,success,113.00,AED,master,card
5993906241589,#3096,capture,Stripe Card Payments,2025-09-12 19:10:28 +0400,success,274.50,AED,visa,card
5993906241589,#3096,capture,Stripe Card Payments,2025-09-12 19:10:31 +0400,success,25.00,AED,visa,card
5992627535925,#3095,sale,Network POS,2025-09-10 21:37:23 +0400,success,24.00,AED,"",""
5991490617397,#3094,sale,Network POS,2025-09-09 21:31:14 +0400,success,160.65,AED,"",""
5991193215029,#3093,sale,cash,2025-09-09 16:29:33 +0400,success,60.00,AED,"",""
5991153106997,#3092,sale,cash,2025-09-09 15:40:08 +0400,success,98.50,AED,"",""
5990182027317,#3091,sale,Network POS,2025-09-08 18:43:44 +0400,success,22.00,AED,"",""
5990088245301,#3090,sale,Network POS,2025-09-08 16:48:27 +0400,success,70.50,AED,"",""
5988914561077,#3089,sale,Network POS,2025-09-07 18:41:45 +0400,success,917.25,AED,"",""
5988914561077,#3089,sale,Network POS,2025-09-07 19:20:47 +0400,success,204.87,AED,"",""
5988848992309,#3088,capture,Stripe Card Payments,2025-09-08 17:52:17 +0400,success,951.50,AED,master,card
5988796399669,#3087,sale,Network POS,2025-09-07 16:19:18 +0400,success,10.00,AED,"",""
5988716281909,#3086,sale,Network POS,2025-09-07 14:11:20 +0400,success,14.00,AED,"",""
5988671782965,#3085,sale,Network POS,2025-09-07 12:55:49 +0400,success,250.40,AED,"",""
5987895607349,#3084,sale,Network POS,2025-09-06 21:01:15 +0400,success,133.50,AED,"",""
5987774562357,#3083,sale,Network POS,2025-09-06 19:37:47 +0400,success,704.70,AED,"",""
5987366371381,#3082,sale,Network POS,2025-09-06 10:45:07 +0400,success,30.00,AED,"",""
5987356377141,#3081,sale,Network POS,2025-09-06 10:26:48 +0400,success,26.60,AED,"",""
5986585477173,#3080,sale,Network POS,2025-09-05 20:53:19 +0400,success,72.00,AED,"",""
5986515714101,#3079,sale,Network POS,2025-09-05 19:58:20 +0400,success,65.00,AED,"",""
5986482749493,#3078,sale,Network POS,2025-09-05 19:27:23 +0400,success,63.00,AED,"",""
5986401517621,#3077,sale,Network POS,2025-09-05 18:06:35 +0400,success,80.00,AED,"",""
5986086715445,#3076,sale,Network POS,2025-09-05 10:42:56 +0400,success,319.00,AED,"",""
5985405534261,#3075,sale,Network POS,2025-09-04 21:48:33 +0400,success,37.00,AED,"",""
5985052229685,#3074,sale,cash,2025-09-04 15:09:46 +0400,success,94.50,AED,"",""
5985007370293,#3073,sale,cash,2025-09-04 13:55:35 +0400,success,23.50,AED,"",""
5984990298165,#3072,sale,Network POS,2025-09-04 13:22:29 +0400,success,1522.67,AED,"",""
5983098404917,#3071,capture,Stripe Card Payments,2025-09-03 14:19:59 +0400,success,137.00,AED,visa,card
5981570826293,#3070,sale,Network POS,2025-09-01 20:51:32 +0400,success,30.50,AED,"",""
5981432315957,#3069,sale,Network POS,2025-09-01 19:16:01 +0400,success,102.80,AED,"",""
5981048176693,#3068,capture,Stripe Card Payments,2025-09-01 11:39:07 +0400,success,245.50,AED,visa,card
5980994306101,#3067,capture,Stripe Card Payments,2025-09-01 14:55:02 +0400,success,126.00,AED,visa,card
5980212363317,#3066,sale,Network POS,2025-08-31 21:15:21 +0400,success,55.50,AED,"",""
5980058353717,#3065,sale,Network POS,2025-08-31 19:45:03 +0400,success,31.00,AED,"",""
5979982266421,#3064,sale,Network POS,2025-08-31 18:55:09 +0400,success,50.00,AED,"",""
5979945762869,#3063,capture,Stripe Card Payments,2025-09-01 14:55:13 +0400,success,214.00,AED,visa,card
5979839987765,#3062,sale,Network POS,2025-08-31 16:13:30 +0400,success,548.90,AED,"",""
5979774091317,#3061,sale,Network POS,2025-08-31 14:28:57 +0400,success,292.50,AED,"",""
5979669430325,#3060,sale,Network POS,2025-08-31 11:28:52 +0400,success,169.15,AED,"",""
5979638202421,#3059,sale,Network POS,2025-08-31 10:44:30 +0400,success,60.00,AED,"",""
5978329874485,#3058,sale,Network POS,2025-08-30 14:14:12 +0400,success,481.40,AED,"",""
5977460211765,#3057,sale,Network POS,2025-08-29 21:52:06 +0400,success,477.57,AED,"",""
5977132236853,#3056,capture,Stripe Card Payments,2025-08-31 22:34:13 +0400,success,215.00,AED,visa,card
5976884379701,#3055,sale,Network POS,2025-08-29 12:12:56 +0400,success,75.00,AED,"",""
5975923687477,#3054,sale,cash,2025-08-28 19:31:28 +0400,success,15.00,AED,"",""
5975610228789,#3053,capture,Stripe Card Payments,2025-08-28 15:12:28 +0400,success,356.00,AED,visa,card
5974460203061,#3052,capture,Stripe Card Payments,2025-08-27 16:26:40 +0400,success,599.20,AED,visa,card
5974250586165,#3051,sale,Network POS,2025-08-27 09:51:35 +0400,success,30.50,AED,"",""
5973163212853,#3050,capture,Stripe Card Payments,2025-09-01 14:50:27 +0400,success,80.00,AED,master,card
5973137915957,#3049,sale,Network POS,2025-08-26 14:36:25 +0400,success,78.00,AED,"",""
5973058191413,#3048,sale,Network POS,2025-08-26 12:21:27 +0400,success,1248.35,AED,"",""
5973058191413,#3048,capture,Stripe Card Payments,2025-08-27 21:39:24 +0400,success,30.00,AED,visa,card
5973034205237,#3047,capture,Stripe Card Payments,2025-09-01 14:50:14 +0400,success,120.00,AED,master,card
5972166410293,#3046,sale,Network POS,2025-08-25 20:38:54 +0400,success,58.50,AED,"",""
5972025606197,#3045,sale,Network POS,2025-08-25 18:10:09 +0400,success,58.50,AED,"",""
5971957415989,#3044,sale,cash,2025-08-25 16:49:21 +0400,success,50.00,AED,"",""
5971946799157,#3043,capture,Stripe Card Payments,2025-08-26 18:09:37 +0400,success,145.00,AED,visa,card
5971801210933,#3042,capture,Stripe Card Payments,2025-08-25 14:50:59 +0400,success,99.00,AED,visa,card
5971801210933,#3042,capture,Stripe Card Payments,2025-08-25 14:51:02 +0400,success,30.00,AED,visa,card
5971703103541,#3041,sale,Network POS,2025-08-25 09:46:55 +0400,success,219.50,AED,"",""
5970841927733,#3040,capture,Stripe Card Payments,2025-08-24 19:58:06 +0400,success,988.90,AED,visa,card
5970784485429,#3039,sale,Network POS,2025-08-24 15:58:54 +0400,success,73.00,AED,"",""
5970063523893,#3038,capture,Stripe Card Payments,2025-08-24 14:32:37 +0400,success,62.60,AED,visa,card
5969915871285,#3037,sale,Network POS,2025-08-23 21:19:59 +0400,success,25.50,AED,"",""
5969781129269,#3036,capture,Stripe Card Payments,2025-08-23 20:05:13 +0400,success,540.70,AED,visa,card
5969607327797,#3035,sale,Network POS,2025-08-23 18:00:53 +0400,success,132.30,AED,"",""
5969449680949,#3034,sale,cash,2025-08-23 14:56:03 +0400,success,59.50,AED,"",""
5969448796213,#3033,sale,Network POS,2025-08-23 14:54:50 +0400,success,40.00,AED,"",""
5969441652789,#3032,sale,Network POS,2025-08-23 14:41:09 +0400,success,260.20,AED,"",""
5969392664629,#3031,sale,Network POS,2025-08-23 13:17:48 +0400,success,717.30,AED,"",""
5969265786933,#3030,capture,Stripe Card Payments,2025-08-23 11:51:10 +0400,success,205.00,AED,visa,card
5968501309493,#3029,sale,cash,2025-08-22 19:24:17 +0400,success,330.00,AED,"",""
5968501309493,#3029,sale,Network POS,2025-08-22 19:24:56 +0400,success,207.10,AED,"",""
5968350674997,#3028,sale,Network POS,2025-08-22 17:04:50 +0400,success,115.01,AED,"",""
